Data,Último,Abertura,Máxima,Mínima,Vol.,Var%,Fechamento,Abertura_Lag1,Máxima_Lag1,Mínima_Lag1,Volume_Lag1,Fechamento_Lag1,Variação_Dia_Anterior_Lag1
2007-05-17,51.631,51.741,51.959,51.374,100340000.0,-0.21,0,50.518,51.738,50.518,154950000.0,1.0,-1.2199999999999989
2007-05-18,52.078,51.633,52.088,51.499,103170000.0,0.87,1,51.741,51.959,51.374,100340000.0,0.0,0.10999999999999943
2007-05-21,52.423,52.078,52.691,52.078,128960000.00000001,0.66,1,51.633,52.088,51.499,103170000.0,1.0,-0.4450000000000003
2007-05-22,52.208,52.424,52.56,52.039,54600000.0,-0.41,0,52.078,52.691,52.078,128960000.00000001,1.0,-0.34499999999999886
2007-05-23,51.812,52.21,52.505,51.67,177390000.0,-0.76,0,52.424,52.56,52.039,54600000.0,0.0,0.21600000000000108
2007-05-24,50.531,51.813,51.891,50.214,104110000.0,-2.47,0,52.21,52.505,51.67,177390000.0,0.0,0.39800000000000324
2007-05-25,51.618,50.541,51.633,50.541,93920000.0,2.15,1,51.813,51.891,50.214,104110000.0,0.0,1.2820000000000036
2007-05-28,52.12,51.616,52.209,51.616,58690000.0,0.97,1,50.541,51.633,50.541,93920000.0,1.0,-1.0770000000000053
2007-05-29,51.713,52.121,52.545,51.271,158100000.0,-0.78,0,51.616,52.209,51.616,58690000.0,1.0,-0.5039999999999978
2007-05-30,52.528,51.706,52.595,50.607,140480000.0,1.58,1,52.121,52.545,51.271,158100000.0,0.0,0.40800000000000125
2007-05-31,52.268,52.536,52.877,52.098,125170000.0,-0.49,0,51.706,52.595,50.607,140480000.0,1.0,-0.8219999999999956
2007-06-01,53.423,52.271,53.423,52.271,148690000.0,2.21,1,52.536,52.877,52.098,125170000.0,0.0,0.2680000000000007
2007-06-04,53.243,53.423,53.423,52.651,90060000.0,-0.34,0,52.271,53.423,52.271,148690000.0,1.0,-1.152000000000001
2007-06-05,53.162,53.245,53.271,52.673,89870000.0,-0.15,0,53.423,53.423,52.651,90060000.0,0.0,0.17999999999999972
2007-06-06,52.049,53.162,53.162,51.869,92940000.0,-2.09,0,53.245,53.271,52.673,89870000.0,0.0,0.08299999999999841
2007-06-08,52.33,52.045,52.5,50.884,84330000.0,0.54,1,53.162,53.162,51.869,92940000.0,0.0,1.1129999999999995
2007-06-11,52.777,52.324,52.952,52.184,81570000.0,0.85,1,52.045,52.5,50.884,84330000.0,1.0,-0.2849999999999966
2007-06-12,51.797,52.776,52.776,51.643,75770000.0,-1.86,0,52.324,52.952,52.184,81570000.0,1.0,-0.45300000000000296
2007-06-13,52.994,51.799,53.226,51.799,175650000.0,2.31,1,52.776,52.776,51.643,75770000.0,0.0,0.9790000000000063
2007-06-14,53.713,53.011,53.798,53.009,97860000.0,1.36,1,51.799,53.226,51.799,175650000.0,1.0,-1.1950000000000003
2007-06-15,54.519,53.723,54.726,53.723,123500000.0,1.5,1,53.011,53.798,53.009,97860000.0,1.0,-0.7019999999999982
2007-06-18,54.73,54.519,55.0,54.355,115680000.0,0.39,1,53.723,54.726,53.723,123500000.0,1.0,-0.7959999999999994
2007-06-19,54.644,54.73,54.797,54.45,99300000.0,-0.16,0,54.519,55.0,54.355,115680000.0,1.0,-0.21099999999999852
2007-06-20,54.029,54.644,55.003,54.029,120530000.0,-1.13,0,54.73,54.797,54.45,99300000.0,0.0,0.08599999999999852
2007-06-21,54.657,54.03,54.844,53.911,103580000.0,1.16,1,54.644,55.003,54.029,120530000.0,0.0,0.6149999999999949
2007-06-22,54.267,54.644,54.644,53.952,94640000.0,-0.71,0,54.03,54.844,53.911,103580000.0,1.0,-0.6269999999999953
2007-06-25,54.042,54.27,54.605,53.605,84710000.0,-0.41,0,54.644,54.644,53.952,94640000.0,0.0,0.37699999999999534
2007-06-26,53.852,54.045,54.413,53.842,68430000.0,-0.35,0,54.27,54.605,53.605,84710000.0,0.0,0.22800000000000153
2007-06-27,54.143,53.852,54.164,53.202,86420000.0,0.54,1,54.045,54.413,53.842,68430000.0,0.0,0.19300000000000495
2007-06-28,54.147,54.154,54.648,54.147,89190000.0,0.01,1,53.852,54.164,53.202,86420000.0,1.0,-0.2910000000000039
2007-06-29,54.392,54.15,54.783,53.958,85400000.0,0.45,1,54.154,54.648,54.147,89190000.0,1.0,0.007000000000005002
2007-07-02,55.371,54.396,55.386,54.396,67220000.0,1.8,1,54.15,54.783,53.958,85400000.0,1.0,-0.24200000000000443
2007-07-03,55.7,55.371,55.783,55.259,33760000.0,0.59,1,54.396,55.386,54.396,67220000.0,1.0,-0.9750000000000014
2007-07-04,55.696,55.698,56.0,55.598,23830000.0,-0.01,0,55.371,55.783,55.259,33760000.0,1.0,-0.3290000000000006
2007-07-05,55.932,55.696,55.932,55.345,54020000.0,0.42,1,55.698,56.0,55.598,23830000.0,0.0,0.0020000000000024443
2007-07-06,56.444,55.932,56.444,55.932,39110000.0,0.92,1,55.696,55.932,55.345,54020000.0,1.0,-0.2360000000000042
2007-07-10,55.883,56.444,56.544,55.678,50770000.0,-0.99,0,55.932,56.444,55.932,39110000.0,1.0,-0.5120000000000005
2007-07-11,56.356,55.882,56.495,55.628,42580000.0,0.85,1,56.444,56.544,55.678,50770000.0,0.0,0.5609999999999999
2007-07-12,57.613,56.38,57.676,56.378,43540000.0,2.23,1,55.882,56.495,55.628,42580000.0,1.0,-0.47400000000000375
2007-07-13,57.644,57.613,57.983,57.327,49970000.0,0.05,1,56.38,57.676,56.378,43540000.0,1.0,-1.232999999999997
2007-07-16,57.374,57.644,57.666,57.035,51590000.0,-0.47,0,57.613,57.983,57.327,49970000.0,1.0,-0.030999999999998806
2007-07-17,57.66,57.376,57.799,57.307,49240000.0,0.5,1,57.644,57.666,57.035,51590000.0,0.0,0.269999999999996
2007-07-18,57.556,57.66,57.66,56.903,33930000.0,-0.18,0,57.376,57.799,57.307,49240000.0,1.0,-0.2839999999999989
2007-07-19,58.125,57.556,58.293,57.556,47260000.0,0.99,1,57.66,57.66,56.903,33930000.0,0.0,0.1039999999999992
2007-07-20,57.443,58.125,58.125,57.103,36500000.0,-1.17,0,57.556,58.293,57.556,47260000.0,1.0,-0.5690000000000026
2007-07-23,58.037,57.443,58.07,57.443,40730000.0,1.03,1,58.125,58.125,57.103,36500000.0,0.0,0.6820000000000022
2007-07-24,55.795,58.036,58.057,55.165,61820000.0,-3.86,0,57.443,58.07,57.443,40730000.0,1.0,-0.5940000000000012
2007-07-25,56.001,55.797,56.409,54.52,79980000.0,0.37,1,58.036,58.057,55.165,61820000.0,0.0,2.2409999999999997
2007-07-26,53.893,55.998,55.998,52.627,80240000.0,-3.76,0,55.797,56.409,54.52,79980000.0,1.0,-0.20400000000000063
2007-07-27,52.922,53.893,54.407,52.922,64170000.0,-1.8,0,55.998,55.998,52.627,80240000.0,0.0,2.104999999999997
2007-07-30,54.573,52.925,54.79,52.925,46190000.0,3.12,1,53.893,54.407,52.922,64170000.0,0.0,0.9710000000000036
2007-07-31,54.182,54.602,55.662,54.169,60290000.0,-0.72,0,52.925,54.79,52.925,46190000.0,1.0,-1.6480000000000032
2007-08-01,54.234,54.17,54.234,53.036,60580000.0,0.1,1,54.602,55.662,54.169,60290000.0,0.0,0.4199999999999946
2007-08-02,54.691,54.245,54.959,54.202,46540000.0,0.84,1,54.17,54.234,53.036,60580000.0,1.0,-0.06400000000000006
2007-08-03,52.846,54.697,54.725,52.575,83120000.0,-3.37,0,54.245,54.959,54.202,46540000.0,1.0,-0.44600000000000506
2007-08-06,53.091,52.846,53.207,51.317,81610000.0,0.46,1,54.697,54.725,52.575,83120000.0,0.0,1.8510000000000062
2007-08-07,53.802,53.092,54.113,52.746,37270000.0,1.34,1,52.846,53.207,51.317,81610000.0,1.0,-0.24500000000000455
2007-08-08,55.241,53.804,55.616,53.804,64400000.00000001,2.67,1,53.092,54.113,52.746,37270000.0,1.0,-0.7100000000000009
2007-08-09,53.431,55.213,55.213,53.324,50740000.0,-3.28,0,53.804,55.616,53.804,64400000.00000001,1.0,-1.4369999999999976
2007-08-10,52.638,53.431,53.431,51.682,58810000.0,-1.48,0,55.213,55.213,53.324,50740000.0,0.0,1.7820000000000036
2007-08-13,52.434,52.647,53.67,52.202,48390000.0,-0.39,0,53.431,53.431,51.682,58810000.0,0.0,0.7929999999999993
2007-08-14,50.912,52.434,52.945,50.912,49400000.0,-2.9,0,52.647,53.67,52.202,48390000.0,0.0,0.21300000000000097
2007-08-15,49.285,50.912,51.286,49.106,108090000.0,-3.2,0,52.434,52.945,50.912,49400000.0,0.0,1.5219999999999985
2007-08-16,48.016,49.281,49.281,44.938,94940000.0,-2.57,0,50.912,51.286,49.106,108090000.0,0.0,1.6270000000000024
2007-08-17,48.559,48.026,49.588,46.877,69140000.0,1.13,1,49.281,49.281,44.938,94940000.0,0.0,1.2650000000000006
2007-08-20,49.206,48.561,49.574,48.561,40150000.0,1.33,1,48.026,49.588,46.877,69140000.0,1.0,-0.5329999999999941
2007-08-21,49.815,49.208,50.064,48.739,25610000.0,1.24,1,48.561,49.574,48.561,40150000.0,1.0,-0.6450000000000031
2007-08-22,51.745,49.815,51.749,49.815,26170000.0,3.87,1,49.208,50.064,48.739,25610000.0,1.0,-0.6069999999999993
2007-08-23,51.848,51.745,52.351,51.082,18680000.0,0.2,1,49.815,51.749,49.815,26170000.0,1.0,-1.9299999999999997
2007-08-24,52.998,51.845,52.998,51.39,48700000.0,2.22,1,51.745,52.351,51.082,18680000.0,1.0,-0.10300000000000153
2007-08-27,53.078,52.995,53.396,52.502,23480000.0,0.15,1,51.845,52.998,51.39,48700000.0,1.0,-1.1529999999999987
2007-08-28,51.645,53.072,53.072,51.39,20720000.0,-2.7,0,52.995,53.396,52.502,23480000.0,1.0,-0.08300000000000551
2007-08-29,52.735,51.648,52.81,51.647,20050000.0,2.11,1,53.072,53.072,51.39,20720000.0,0.0,1.4269999999999996
2007-08-30,52.858,52.728,53.645,52.223,28670000.0,0.23,1,51.648,52.81,51.647,20050000.0,1.0,-1.0869999999999962
2007-08-31,54.637,52.874,54.715,52.874,46500000.0,3.37,1,52.728,53.645,52.223,28670000.0,1.0,-0.12999999999999545
2007-09-03,54.833,54.641,54.998,54.519,5240000.0,0.36,1,52.874,54.715,52.874,46500000.0,1.0,-1.7629999999999981
2007-09-04,55.25,54.834,55.566,54.588,9580000.0,0.76,1,54.641,54.998,54.519,5240000.0,1.0,-0.19200000000000017
2007-09-05,54.408,55.243,55.243,54.156,2830000.0,-1.52,0,54.834,55.566,54.588,9580000.0,1.0,-0.4159999999999968
2007-09-06,54.569,54.413,55.094,54.413,5900000.0,0.3,1,55.243,55.243,54.156,2830000.0,0.0,0.8350000000000009
2007-09-10,52.653,54.554,54.554,52.321,4080000.0,-3.51,0,54.413,55.094,54.413,5900000.0,1.0,-0.1560000000000059
2007-09-11,53.921,52.66,53.954,52.66,4890000.0,2.41,1,54.554,54.554,52.321,4080000.0,0.0,1.9010000000000034
2007-09-12,53.883,53.922,54.622,53.718,5600000.0,-0.07,0,52.66,53.954,52.66,4890000.0,1.0,-1.2610000000000028
2007-09-13,54.908,53.883,55.087,53.883,3630000.0,1.9,1,53.922,54.622,53.718,5600000.0,0.0,0.03899999999999437
2007-09-14,54.671,54.909,55.465,54.378,5840000.0,-0.43,0,53.883,55.087,53.883,3630000.0,1.0,-1.0249999999999986
2007-09-17,54.341,54.671,54.733,53.691,4179999.9999999995,-0.6,0,54.909,55.465,54.378,5840000.0,0.0,0.23799999999999955
2007-09-18,56.666,54.351,56.844,54.351,7550000.0,4.28,1,54.671,54.733,53.691,4179999.9999999995,0.0,0.3299999999999983
2007-09-19,57.264,56.675,58.079,56.675,7790000.0,1.06,1,54.351,56.844,54.351,7550000.0,1.0,-2.3149999999999977
2007-09-20,56.906,57.263,57.609,56.607,4660000.0,-0.63,0,56.675,58.079,56.675,7790000.0,1.0,-0.5890000000000057
2007-09-21,57.799,56.919,57.899,56.919,7360000.0,1.57,1,57.263,57.609,56.607,4660000.0,0.0,0.3569999999999993
2007-09-24,58.719,57.799,58.719,57.799,5820000.0,1.59,1,56.919,57.899,56.919,7360000.0,1.0,-0.8800000000000026
2007-09-25,58.858,58.717,58.862,57.969,3460000.0,0.24,1,57.799,58.719,57.799,5820000.0,1.0,-0.9200000000000017
2007-09-26,59.715,58.859,59.825,58.859,6100000.0,1.46,1,58.717,58.862,57.969,3460000.0,1.0,-0.14099999999999824
2007-09-27,61.052,59.713,61.052,59.713,6390000.0,2.24,1,58.859,59.825,58.859,6100000.0,1.0,-0.8560000000000016
2007-09-28,60.465,61.054,61.054,60.086,5430000.0,-0.96,0,59.713,61.052,59.713,6390000.0,1.0,-1.3389999999999986
2007-10-01,62.34,60.465,62.355,60.465,15390000.0,3.1,1,61.054,61.054,60.086,5430000.0,0.0,0.5889999999999986
2007-10-02,62.017,62.341,62.356,61.241,6100000.0,-0.52,0,60.465,62.355,60.465,15390000.0,1.0,-1.875
2007-10-03,60.099,62.021,62.021,60.094,6850000.0,-3.09,0,62.341,62.356,61.241,6100000.0,0.0,0.32399999999999807
2007-10-04,60.407,60.102,61.08,59.536,8710000.0,0.51,1,62.021,62.021,60.094,6850000.0,0.0,1.9220000000000041
2007-10-05,62.319,60.408,62.704,60.408,9080000.0,3.17,1,60.102,61.08,59.536,8710000.0,1.0,-0.3049999999999997
2007-10-08,62.661,62.319,62.725,61.841,4080000.0,0.55,1,60.408,62.704,60.408,9080000.0,1.0,-1.9110000000000014
2007-10-09,63.549,62.661,63.658,62.661,7510000.0,1.42,1,62.319,62.725,61.841,4080000.0,1.0,-0.34199999999999875
2007-10-10,63.197,63.55,63.565,62.894,4720000.0,-0.55,0,62.661,63.658,62.661,7510000.0,1.0,-0.8879999999999981
2007-10-11,62.456,63.197,64.169,61.487,5270000.0,-1.17,0,63.55,63.565,62.894,4720000.0,0.0,0.35299999999999443
2007-10-15,62.969,62.455,63.841,62.411,520870.0,0.82,1,63.197,64.169,61.487,5270000.0,0.0,0.7409999999999997
2007-10-16,61.718,62.965,62.965,61.565,4900000.0,-1.99,0,62.455,63.841,62.411,520870.0,1.0,-0.5140000000000029
2007-10-17,63.194,61.72,63.194,61.46,7640000.0,2.39,1,62.965,62.965,61.565,4900000.0,0.0,1.2469999999999999
2007-10-18,63.261,63.192,63.322,61.943,4540000.0,0.11,1,61.72,63.194,61.46,7640000.0,1.0,-1.4740000000000038
2007-10-19,60.894,63.27,63.349,60.883,5450000.0,-3.74,0,63.192,63.322,61.943,4540000.0,1.0,-0.06900000000000261
2007-10-22,61.215,60.884,61.379,59.473,4190000.0000000005,0.53,1,63.27,63.349,60.883,5450000.0,0.0,2.3760000000000048
2007-10-23,62.697,61.214,62.773,61.214,7590000.0,2.42,1,60.884,61.379,59.473,4190000.0000000005,1.0,-0.33100000000000307
2007-10-24,62.625,62.693,62.816,61.448,7750000.0,-0.11,0,61.214,62.773,61.214,7590000.0,1.0,-1.483000000000004
2007-10-25,62.341,62.628,63.206,61.968,6490000.0,-0.45,0,62.693,62.816,61.448,7750000.0,0.0,0.06799999999999784
2007-10-26,64.276,62.346,64.32,62.346,6240000.0,3.1,1,62.628,63.206,61.968,6490000.0,0.0,0.28699999999999903
2007-10-29,65.044,64.275,65.67,64.275,7740000.0,1.19,1,62.346,64.32,62.346,6240000.0,1.0,-1.9299999999999997
2007-10-30,64.383,65.044,65.147,64.264,7820000.0,-1.02,0,64.275,65.67,64.275,7740000.0,1.0,-0.7689999999999912
2007-10-31,65.318,64.385,65.949,64.385,4320000.0,1.45,1,65.044,65.147,64.264,7820000.0,0.0,0.6610000000000014
2007-11-01,64.05,65.317,65.317,63.774,6190000.0,-1.94,0,64.385,65.949,64.385,4320000.0,1.0,-0.9329999999999927
2007-11-05,62.96,64.049,64.049,62.72,9280000.0,-1.7,0,65.317,65.317,63.774,6190000.0,0.0,1.266999999999996
2007-11-06,64.503,62.967,64.524,62.967,4560000.0,2.45,1,64.049,64.049,62.72,9280000.0,0.0,1.0890000000000057
2007-11-07,63.501,64.503,64.603,63.223,112100.0,-1.55,0,62.967,64.524,62.967,4560000.0,1.0,-1.5360000000000014
2007-11-08,63.562,63.503,65.283,63.14,7200000.0,0.1,1,64.503,64.603,63.223,112100.0,0.0,1.0020000000000024
2007-11-09,64.321,63.571,65.281,62.279,6870000.0,1.19,1,63.503,65.283,63.14,7200000.0,1.0,-0.0589999999999975
2007-11-12,61.527,64.321,64.321,61.452,5390000.0,-4.34,0,63.571,65.281,62.279,6870000.0,1.0,-0.75
2007-11-13,62.927,61.526,62.933,61.034,5980000.0,2.28,1,64.321,64.321,61.452,5390000.0,0.0,2.793999999999997
2007-11-14,64.631,62.919,64.896,62.919,10890000.0,2.71,1,61.526,62.933,61.034,5980000.0,1.0,-1.4009999999999962
2007-11-16,64.609,64.634,64.802,63.627,4450000.0,-0.03,0,62.919,64.896,62.919,10890000.0,1.0,-1.7120000000000033
2007-11-19,62.336,64.609,64.609,62.321,3820000.0,-3.52,0,64.634,64.802,63.627,4450000.0,0.0,0.025000000000005684
2007-11-21,60.582,62.335,62.335,59.847,6540000.0,-2.81,0,64.609,64.609,62.321,3820000.0,0.0,2.272999999999996
2007-11-22,60.653,60.582,61.102,60.124,2220000.0,0.12,1,62.335,62.335,59.847,6540000.0,0.0,1.7530000000000001
2007-11-23,60.971,60.662,61.334,60.662,8920000.0,0.52,1,60.582,61.102,60.124,2220000.0,1.0,-0.07099999999999795
2007-11-26,59.069,60.973,61.56,59.067,6200000.0,-3.12,0,60.662,61.334,60.662,8920000.0,1.0,-0.3089999999999975
2007-11-27,59.432,59.067,59.971,58.096,6150000.0,0.61,1,60.973,61.56,59.067,6200000.0,0.0,1.9039999999999964
2007-11-28,61.715,59.432,61.858,59.432,6120000.0,3.84,1,59.067,59.971,58.096,6150000.0,1.0,-0.365000000000002
2007-11-29,62.156,61.72,63.19,61.465,5980000.0,0.71,1,59.432,61.858,59.432,6120000.0,1.0,-2.2830000000000013
2007-11-30,63.006,62.157,63.701,62.157,4850000.0,1.37,1,61.72,63.19,61.465,5980000.0,1.0,-0.43599999999999994
2007-12-03,63.2,63.018,63.682,62.729,1710000.0,0.31,1,62.157,63.701,62.157,4850000.0,1.0,-0.8490000000000038
2007-12-04,63.482,63.203,63.722,62.373,1950000.0,0.45,1,63.018,63.682,62.729,1710000.0,1.0,-0.18200000000000216
2007-12-05,64.928,63.483,65.204,63.483,2590000.0,2.28,1,63.203,63.722,62.373,1950000.0,1.0,-0.27899999999999636
2007-12-06,65.791,64.929,65.791,64.692,3110000.0,1.33,1,63.483,65.204,63.483,2590000.0,1.0,-1.4450000000000003
2007-12-07,65.639,65.789,66.529,65.278,2290000.0,-0.23,0,64.929,65.791,64.692,3110000.0,1.0,-0.8619999999999948
2007-12-10,65.446,65.642,65.874,65.228,3680000.0,-0.29,0,65.789,66.529,65.278,2290000.0,0.0,0.15000000000000568
2007-12-11,64.512,65.448,66.451,64.127,4640000.0,-1.43,0,65.642,65.874,65.228,3680000.0,0.0,0.19599999999999795
2007-12-12,64.742,64.512,66.171,64.502,3120000.0,0.36,1,65.448,66.451,64.127,4640000.0,0.0,0.9359999999999928
2007-12-13,62.861,64.735,64.735,62.466,2940000.0,-2.91,0,64.512,66.171,64.502,3120000.0,1.0,-0.23000000000000398
2007-12-14,62.445,62.868,63.455,62.445,3050000.0,-0.66,0,64.735,64.735,62.466,2940000.0,0.0,1.8740000000000023
2007-12-17,59.828,62.445,62.445,59.82,2240000.0,-4.19,0,62.868,63.455,62.445,3050000.0,0.0,0.4230000000000018
2007-12-18,61.096,59.832,61.421,59.414,3620000.0,2.12,1,62.445,62.445,59.82,2240000.0,0.0,2.6169999999999973
2007-12-19,61.722,61.108,61.734,60.915,3740000.0,1.02,1,59.832,61.421,59.414,3620000.0,1.0,-1.2639999999999958
2007-12-20,61.716,61.724,62.467,61.416,4800000.0,-0.01,0,61.108,61.734,60.915,3740000.0,1.0,-0.6140000000000043
2007-12-21,63.098,61.725,63.398,61.725,2450000.0,2.24,1,61.724,62.467,61.416,4800000.0,0.0,0.007999999999995566
2007-12-26,64.288,63.101,64.304,63.101,1820000.0,1.89,1,61.725,63.398,61.725,2450000.0,1.0,-1.3729999999999976
2007-12-27,63.774,64.287,64.584,63.59,2040000.0,-0.8,0,63.101,64.304,63.101,1820000.0,1.0,-1.1869999999999976
2007-12-28,63.886,63.776,64.124,63.598,2590000.0,0.18,1,64.287,64.584,63.59,2040000.0,0.0,0.5130000000000052
2008-01-02,62.815,63.885,63.906,62.659,2980000.0,-1.68,0,63.776,64.124,63.598,2590000.0,1.0,-0.10999999999999943
2008-01-03,62.892,62.814,63.129,62.556,1900000.0,0.12,1,63.885,63.906,62.659,2980000.0,0.0,1.0700000000000003
2008-01-04,61.037,62.898,63.436,60.574,2610000.0,-2.95,0,62.814,63.129,62.556,1900000.0,1.0,-0.07800000000000296
2008-01-07,60.772,61.054,61.505,60.092,2220000.0,-0.43,0,62.898,63.436,60.574,2610000.0,0.0,1.8610000000000042
2008-01-08,62.081,60.771,62.65,60.771,3310000.0,2.15,1,61.054,61.505,60.092,2220000.0,0.0,0.2820000000000036
2008-01-09,62.674,62.078,62.674,61.487,3480000.0,0.96,1,60.771,62.65,60.771,3310000.0,1.0,-1.3100000000000023
2008-01-10,63.515,62.677,63.615,62.594,3230000.0,1.34,1,62.078,62.674,61.487,3480000.0,1.0,-0.5959999999999965
2008-01-11,61.942,63.514,63.514,61.942,2920000.0,-2.48,0,62.677,63.615,62.594,3230000.0,1.0,-0.838000000000001
2008-01-14,62.188,61.95,62.536,61.643,2830000.0,0.4,1,63.514,63.514,61.942,2920000.0,0.0,1.5720000000000027
2008-01-15,59.907,62.18,62.18,59.897,4080000.0,-3.67,0,61.95,62.536,61.643,2830000.0,1.0,-0.23799999999999955
2008-01-16,58.777,59.906,59.906,58.077,3460000.0,-1.89,0,62.18,62.18,59.897,4080000.0,0.0,2.2730000000000032
2008-01-17,57.037,58.773,59.643,56.734,3590000.0,-2.96,0,59.906,59.906,58.077,3460000.0,0.0,1.1289999999999978
2008-01-18,57.506,57.039,58.291,56.241,5810000.0,0.82,1,58.773,59.643,56.734,3590000.0,0.0,1.7360000000000042
2008-01-21,53.709,57.503,57.503,53.487,3570000.0,-6.6,0,57.039,58.291,56.241,5810000.0,1.0,-0.46699999999999875
2008-01-22,56.097,53.705,56.541,53.61,3650000.0,4.45,1,57.503,57.503,53.487,3570000.0,0.0,3.793999999999997
2008-01-23,54.235,56.098,56.098,53.011,3720000.0,-3.32,0,53.705,56.541,53.61,3650000.0,1.0,-2.392000000000003
2008-01-24,57.463,54.242,57.675,54.242,3800000.0,5.95,1,56.098,56.098,53.011,3720000.0,0.0,1.8629999999999995
2008-01-28,58.594,57.457,58.721,56.36,3930000.0,1.97,1,54.242,57.675,54.242,3800000.0,1.0,-3.2210000000000036
2008-01-29,59.53,58.597,59.715,58.597,3440000.0,1.6,1,57.457,58.721,56.36,3930000.0,1.0,-1.1370000000000005
2008-01-30,60.289,59.522,60.289,58.752,4310000.0,1.27,1,58.597,59.715,58.597,3440000.0,1.0,-0.9329999999999998
2008-01-31,59.49,60.288,60.288,57.886,6160000.0,-1.33,0,59.522,60.289,58.752,4310000.0,1.0,-0.767000000000003
2008-02-01,61.08,59.491,61.187,59.491,3600000.0,2.67,1,60.288,60.288,57.886,6160000.0,0.0,0.7979999999999947
2008-02-06,58.969,61.076,61.076,58.742,2049999.9999999998,-3.46,0,59.491,61.187,59.491,3600000.0,1.0,-1.5889999999999986
2008-02-07,58.965,58.965,59.581,58.03,3990000.0,-0.01,0,61.076,61.076,58.742,2049999.9999999998,0.0,2.1069999999999993
2008-02-08,59.076,58.967,59.52,58.843,2020000.0,0.19,1,58.965,59.581,58.03,3990000.0,0.0,0.0
2008-02-11,60.643,59.081,60.805,59.081,2570000.0,2.65,1,58.967,59.52,58.843,2020000.0,1.0,-0.10900000000000176
2008-02-12,61.805,60.645,62.828,60.645,13470000.0,1.92,1,59.081,60.805,59.081,2570000.0,1.0,-1.5619999999999976
2008-02-13,62.591,61.802,63.002,61.802,4420000.0,1.27,1,60.645,62.828,60.645,13470000.0,1.0,-1.1599999999999966
2008-02-14,61.819,62.595,63.224,61.737,2360000.0,-1.23,0,61.802,63.002,61.802,4420000.0,1.0,-0.7890000000000015
2008-02-15,61.272,61.803,61.803,60.717,2350000.0,-0.88,0,62.595,63.224,61.737,2360000.0,0.0,0.7759999999999962
2008-02-18,62.801,61.292,62.883,61.292,1500000.0,2.5,1,61.803,61.803,60.717,2350000.0,0.0,0.5309999999999988
2008-02-19,62.297,62.801,63.59,62.18,2089999.9999999998,-0.8,0,61.292,62.883,61.292,1500000.0,1.0,-1.5090000000000003
2008-02-20,63.747,62.292,63.78,61.634,2760000.0,2.33,1,62.801,63.59,62.18,2089999.9999999998,0.0,0.5040000000000049
2008-02-21,63.792,63.748,64.631,63.62,2420000.0,0.07,1,62.292,63.78,61.634,2760000.0,1.0,-1.4549999999999983
2008-02-22,64.609,63.78,64.609,63.36,2080000.0,1.28,1,63.748,64.631,63.62,2420000.0,1.0,-0.044000000000004036
2008-02-25,65.001,64.605,65.013,64.06,2370000.0,0.61,1,63.78,64.609,63.36,2080000.0,1.0,-0.8289999999999935
2008-02-26,65.183,64.994,65.399,63.983,3560000.0,0.28,1,64.605,65.013,64.06,2370000.0,1.0,-0.3960000000000008
2008-02-27,65.495,65.178,65.968,64.647,4840000.0,0.48,1,64.994,65.399,63.983,3560000.0,1.0,-0.18900000000000716
